full_name,bioguide_id,govtrack_id,pct,birthday,gender,election_date,party,senate_class,stage,cycle,start_date,end_date,congressional,bills-introduced,name,bills-with-companion,cosponsored,cosponsors,ideology,leadership,missed-votes
Gary C. Peters,P000595,412305,50.7,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-06,2020-10-07,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,49.0,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-03,2020-10-06,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,46.6,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-11,2020-10-15,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,49.0,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-17,2020-10-20,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,52.0,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-21,2020-10-22,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,52.0,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-24,2020-10-24,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,53.6,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-27,2020-11-01,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,51.8,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-29,2020-10-31,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,48.8,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-22,2020-10-31,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,54.0,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-29,2020-10-30,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,54.0,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-25,2020-10-30,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,52.0,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-23,2020-10-30,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,52.0,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-23,2020-10-30,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,50.3,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-29,2020-10-29,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,50.0,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-27,2020-10-29,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,47.0,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-25,2020-10-28,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,50.8,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-21,2020-10-28,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,52.4,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-25,2020-10-27,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,47.5,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-24,2020-10-26,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,49.0,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-23,2020-10-26,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,58.4,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-23,2020-10-26,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,50.0,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-20,2020-10-26,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,48.4,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-23,2020-10-25,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,49.0,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-20,2020-10-25,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,52.0,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-20,2020-10-25,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,51.0,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2020-10-29,2020-11-01,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Gary C. Peters,P000595,412305,50.0,1958-12-01,M,2020-11-03,Democrat,2.0,general,2020,2019-04-22,2019-04-25,116,95.0,b'Peters',34.0,669.0,734.0,0.8963976044254016,0.6828903583400016,10.972
Jeanne Shaheen,S001181,412323,54.0,1947-01-28,F,2020-11-03,Democrat,2.0,general,2020,2020-07-16,2020-07-28,116,92.0,b'Shaheen',30.0,662.0,703.0,0.8845866856784902,0.673730270401581,10.417
Tina Smith,S001203,412742,50.0,1958-03-04,F,2020-11-03,Democrat,2.0,general,2020,2020-10-31,2020-11-01,116,76.0,b'Smith',22.0,506.0,493.0,0.8161538628062336,0.593411942514678,4.444
Mitch McConnell,M000355,300072,49.0,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2020-07-25,2020-07-29,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Mitch McConnell,M000355,300072,55.29,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2020-07-11,2020-07-16,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Mitch McConnell,M000355,300072,45.0,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2020-07-07,2020-07-12,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Mitch McConnell,M000355,300072,53.0,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2020-06-13,2020-06-15,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Mitch McConnell,M000355,300072,52.0,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2020-06-13,2020-06-15,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Mitch McConnell,M000355,300072,40.0,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2020-05-21,2020-05-24,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Mitch McConnell,M000355,300072,40.0,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2020-04-07,2020-04-12,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Mitch McConnell,M000355,300072,41.0,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2020-01-17,2020-01-21,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Mitch McConnell,M000355,300072,43.0,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2020-01-08,2020-01-13,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Mitch McConnell,M000355,300072,47.0,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2019-07-29,2019-07-31,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Mitch McConnell,M000355,300072,47.0,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2019-06-15,2019-06-16,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Bill Hagerty,H000601,456798,60.7,1959-08-14,M,2020-11-03,Republican,2.0,general,2020,2020-10-23,2020-11-01,117,29.0,b'Hagerty',8.0,255.0,164.0,0.1458618264432754,0.3299810703271618,1.054
Mitch McConnell,M000355,300072,53.0,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2020-07-24,2020-08-02,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Bill Hagerty,H000601,456798,56.3,1959-08-14,M,2020-11-03,Republican,2.0,general,2020,2020-10-20,2020-10-22,117,29.0,b'Hagerty',8.0,255.0,164.0,0.1458618264432754,0.3299810703271618,1.054
Edward J. Markey,M000133,400253,60.0,1946-07-11,M,2020-11-03,Democrat,2.0,general,2020,2020-10-23,2020-10-30,116,150.0,b'Markey',52.0,833.0,1038.0,0.9724270265601638,0.9076892866613756,55.139
Edward J. Markey,M000133,400253,65.0,1946-07-11,M,2020-11-03,Democrat,2.0,general,2020,2020-10-14,2020-10-21,116,150.0,b'Markey',52.0,833.0,1038.0,0.9724270265601638,0.9076892866613756,55.139
Edward J. Markey,M000133,400253,50.0,1946-07-11,M,2020-11-03,Democrat,2.0,general,2020,2020-09-16,2020-09-17,116,150.0,b'Markey',52.0,833.0,1038.0,0.9724270265601638,0.9076892866613756,55.139
Edward J. Markey,M000133,400253,44.0,1946-07-11,M,2020-11-03,Democrat,2.0,general,2020,2019-08-23,2019-08-25,116,150.0,b'Markey',52.0,833.0,1038.0,0.9724270265601638,0.9076892866613756,55.139
Ben Ray Luján,L000570,412293,52.0,1972-06-07,M,2020-11-03,Democrat,2.0,general,2020,2020-10-23,2020-10-29,117,61.0,b'Luj\xc3\xa1n',20.0,379.0,347.0,0.5844091392235413,0.5353733903939157,2.845
Ben Ray Luján,L000570,412293,52.0,1972-06-07,M,2020-11-03,Democrat,2.0,general,2020,2020-10-14,2020-10-17,117,61.0,b'Luj\xc3\xa1n',20.0,379.0,347.0,0.5844091392235413,0.5353733903939157,2.845
Ben Ray Luján,L000570,412293,54.0,1972-06-07,M,2020-11-03,Democrat,2.0,general,2020,2020-10-14,2020-10-17,117,61.0,b'Luj\xc3\xa1n',20.0,379.0,347.0,0.5844091392235413,0.5353733903939157,2.845
Ben Ray Luján,L000570,412293,51.0,1972-06-07,M,2020-11-03,Democrat,2.0,general,2020,2020-09-30,2020-10-01,117,61.0,b'Luj\xc3\xa1n',20.0,379.0,347.0,0.5844091392235413,0.5353733903939157,2.845
Ben Ray Luján,L000570,412293,49.0,1972-06-07,M,2020-11-03,Democrat,2.0,general,2020,2020-08-26,2020-09-02,117,61.0,b'Luj\xc3\xa1n',20.0,379.0,347.0,0.5844091392235413,0.5353733903939157,2.845
Ben Ray Luján,L000570,412293,48.0,1972-06-07,M,2020-11-03,Democrat,2.0,general,2020,2020-06-12,2020-06-13,117,61.0,b'Luj\xc3\xa1n',20.0,379.0,347.0,0.5844091392235413,0.5353733903939157,2.845
Ben Ray Luján,L000570,412293,53.8,1972-06-07,M,2020-11-03,Democrat,2.0,general,2020,2020-01-03,2020-01-06,117,61.0,b'Luj\xc3\xa1n',20.0,379.0,347.0,0.5844091392235413,0.5353733903939157,2.845
Dan Sullivan,S001198,412665,48.0,1964-11-13,M,2020-11-03,Republican,2.0,general,2020,2020-10-26,2020-10-28,116,50.0,b'Sullivan',14.0,345.0,320.0,0.6103485814049456,0.4975334850602448,2.083
Bill Hagerty,H000601,456798,55.0,1959-08-14,M,2020-11-03,Republican,2.0,general,2020,2020-01-28,2020-01-30,117,29.0,b'Hagerty',8.0,255.0,164.0,0.1458618264432754,0.3299810703271618,1.054
Dan Sullivan,S001198,412665,44.0,1964-11-13,M,2020-11-03,Republican,2.0,general,2020,2020-10-19,2020-10-20,116,50.0,b'Sullivan',14.0,345.0,320.0,0.6103485814049456,0.4975334850602448,2.083
Mitch McConnell,M000355,300072,49.0,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2020-07-30,2020-08-03,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Mitch McConnell,M000355,300072,48.0,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2020-09-14,2020-09-19,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Roger Marshall,M001198,412704,50.0,1960-08-09,M,2020-11-03,Republican,2.0,general,2020,2020-09-26,2020-09-29,117,74.0,b'Marshall',23.0,433.0,432.0,0.6848833227488085,0.573943504412557,4.118
Roger Marshall,M001198,412704,43.0,1960-08-09,M,2020-11-03,Republican,2.0,general,2020,2020-09-24,2020-09-27,117,74.0,b'Marshall',23.0,433.0,432.0,0.6848833227488085,0.573943504412557,4.118
Roger Marshall,M001198,412704,40.0,1960-08-09,M,2020-11-03,Republican,2.0,general,2020,2020-09-14,2020-09-19,117,74.0,b'Marshall',23.0,433.0,432.0,0.6848833227488085,0.573943504412557,4.118
Roger Marshall,M001198,412704,42.0,1960-08-09,M,2020-11-03,Republican,2.0,general,2020,2020-09-14,2020-09-19,117,74.0,b'Marshall',23.0,433.0,432.0,0.6848833227488085,0.573943504412557,4.118
Roger Marshall,M001198,412704,43.0,1960-08-09,M,2020-11-03,Republican,2.0,general,2020,2020-09-15,2020-09-16,117,74.0,b'Marshall',23.0,433.0,432.0,0.6848833227488085,0.573943504412557,4.118
Roger Marshall,M001198,412704,46.0,1960-08-09,M,2020-11-03,Republican,2.0,general,2020,2020-08-05,2020-08-09,117,74.0,b'Marshall',23.0,433.0,432.0,0.6848833227488085,0.573943504412557,4.118
Roger Marshall,M001198,412704,43.0,1960-08-09,M,2020-11-03,Republican,2.0,general,2020,2020-08-05,2020-08-06,117,74.0,b'Marshall',23.0,433.0,432.0,0.6848833227488085,0.573943504412557,4.118
Roger Marshall,M001198,412704,42.0,1960-08-09,M,2020-11-03,Republican,2.0,general,2020,2020-05-30,2020-06-01,117,74.0,b'Marshall',23.0,433.0,432.0,0.6848833227488085,0.573943504412557,4.118
Roger Marshall,M001198,412704,46.0,1960-08-09,M,2020-11-03,Republican,2.0,general,2020,2020-05-17,2020-05-19,117,74.0,b'Marshall',23.0,433.0,432.0,0.6848833227488085,0.573943504412557,4.118
Roger Marshall,M001198,412704,47.0,1960-08-09,M,2020-11-03,Republican,2.0,general,2020,2020-03-10,2020-03-11,117,74.0,b'Marshall',23.0,433.0,432.0,0.6848833227488085,0.573943504412557,4.118
Cindy Hyde-Smith,H001079,412743,50.0,1959-05-10,F,2020-11-03,Republican,2.0,general,2020,2020-10-27,2020-11-01,116,16.0,b'Hyde-Smith',3.0,127.0,97.0,0.0921258576686378,0.2147044989497931,0.139
Cindy Hyde-Smith,H001079,412743,52.0,1959-05-10,F,2020-11-03,Republican,2.0,general,2020,2020-10-23,2020-10-26,116,16.0,b'Hyde-Smith',3.0,127.0,97.0,0.0921258576686378,0.2147044989497931,0.139
Mitch McConnell,M000355,300072,53.0,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2020-09-10,2020-09-14,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Cindy Hyde-Smith,H001079,412743,41.0,1959-05-10,F,2020-11-03,Republican,2.0,general,2020,2020-08-28,2020-08-30,116,16.0,b'Hyde-Smith',3.0,127.0,97.0,0.0921258576686378,0.2147044989497931,0.139
Cindy Hyde-Smith,H001079,412743,49.0,1959-05-10,F,2020-11-03,Republican,2.0,general,2020,2020-05-27,2020-05-28,116,16.0,b'Hyde-Smith',3.0,127.0,97.0,0.0921258576686378,0.2147044989497931,0.139
Cindy Hyde-Smith,H001079,412743,58.31,1959-05-10,F,2020-11-03,Republican,2.0,general,2020,2020-05-04,2020-05-07,116,16.0,b'Hyde-Smith',3.0,127.0,97.0,0.0921258576686378,0.2147044989497931,0.139
Cindy Hyde-Smith,H001079,412743,54.0,1959-05-10,F,2020-11-03,Republican,2.0,general,2020,2020-03-10,2020-03-12,116,16.0,b'Hyde-Smith',3.0,127.0,97.0,0.0921258576686378,0.2147044989497931,0.139
Cindy Hyde-Smith,H001079,412743,53.0,1959-05-10,F,2020-11-03,Republican,2.0,general,2020,2020-02-26,2020-02-28,116,16.0,b'Hyde-Smith',3.0,127.0,97.0,0.0921258576686378,0.2147044989497931,0.139
Cindy Hyde-Smith,H001079,412743,44.3,1959-05-10,F,2020-11-03,Republican,2.0,general,2020,2020-01-03,2020-01-07,116,16.0,b'Hyde-Smith',3.0,127.0,97.0,0.0921258576686378,0.2147044989497931,0.139
Mitch McConnell,M000355,300072,49.1,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2020-10-23,2020-11-01,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Mitch McConnell,M000355,300072,51.1,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2020-10-22,2020-10-31,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Mitch McConnell,M000355,300072,50.0,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2020-10-16,2020-10-28,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Mitch McConnell,M000355,300072,50.2,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2020-10-19,2020-10-20,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Mitch McConnell,M000355,300072,51.0,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2020-10-12,2020-10-15,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Mitch McConnell,M000355,300072,52.0,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2020-09-11,2020-09-20,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Mitch McConnell,M000355,300072,46.0,1942-02-20,M,2020-11-03,Republican,2.0,general,2020,2020-09-14,2020-09-19,116,46.0,b'McConnell',12.0,319.0,302.0,0.4622462988504917,0.4662315710221738,1.806
Cindy Hyde-Smith,H001079,412743,47.0,1959-05-10,F,2020-11-03,Republican,2.0,general,2020,2020-07-30,2020-08-09,116,16.0,b'Hyde-Smith',3.0,127.0,97.0,0.0921258576686378,0.2147044989497931,0.139
Dan Sullivan,S001198,412665,47.0,1964-11-13,M,2020-11-03,Republican,2.0,general,2020,2020-10-16,2020-10-19,116,50.0,b'Sullivan',14.0,345.0,320.0,0.6103485814049456,0.4975334850602448,2.083
Dan Sullivan,S001198,412665,45.0,1964-11-13,M,2020-11-03,Republican,2.0,general,2020,2020-10-09,2020-10-14,116,50.0,b'Sullivan',14.0,345.0,320.0,0.6103485814049456,0.4975334850602448,2.083
Dan Sullivan,S001198,412665,46.0,1964-11-13,M,2020-11-03,Republican,2.0,general,2020,2020-10-10,2020-10-13,116,50.0,b'Sullivan',14.0,345.0,320.0,0.6103485814049456,0.4975334850602448,2.083
Jeanne Shaheen,S001181,412323,52.0,1947-01-28,F,2020-11-03,Democrat,2.0,general,2020,2019-11-22,2019-11-26,116,92.0,b'Shaheen',30.0,662.0,703.0,0.8845866856784902,0.673730270401581,10.417
Jeanne Shaheen,S001181,412323,56.0,1947-01-28,F,2020-11-03,Democrat,2.0,general,2020,2019-09-20,2019-09-24,116,92.0,b'Shaheen',30.0,662.0,703.0,0.8845866856784902,0.673730270401581,10.417
Jeanne Shaheen,S001181,412323,49.1,1947-01-28,F,2020-11-03,Democrat,2.0,general,2020,2019-09-06,2019-09-09,116,92.0,b'Shaheen',30.0,662.0,703.0,0.8845866856784902,0.673730270401581,10.417
Jeanne Shaheen,S001181,412323,47.0,1947-01-28,F,2020-11-03,Democrat,2.0,general,2020,2019-08-12,2019-08-14,116,92.0,b'Shaheen',30.0,662.0,703.0,0.8845866856784902,0.673730270401581,10.417
Jeanne Shaheen,S001181,412323,51.0,1947-01-28,F,2020-11-03,Democrat,2.0,general,2020,2019-08-02,2019-08-06,116,92.0,b'Shaheen',30.0,662.0,703.0,0.8845866856784902,0.673730270401581,10.417
Jeanne Shaheen,S001181,412323,52.0,1947-01-28,F,2020-11-03,Democrat,2.0,general,2020,2019-08-02,2019-08-06,116,92.0,b'Shaheen',30.0,662.0,703.0,0.8845866856784902,0.673730270401581,10.417
Jeanne Shaheen,S001181,412323,44.1,1947-01-28,F,2020-11-03,Democrat,2.0,general,2020,2019-02-21,2019-02-22,116,92.0,b'Shaheen',30.0,662.0,703.0,0.8845866856784902,0.673730270401581,10.417
Jeanne Shaheen,S001181,412323,41.0,1947-01-28,F,2020-11-03,Democrat,2.0,general,2020,2019-02-07,2019-02-15,116,92.0,b'Shaheen',30.0,662.0,703.0,0.8845866856784902,0.673730270401581,10.417
Jeanne Shaheen,S001181,412323,45.0,1947-01-28,F,2020-11-03,Democrat,2.0,general,2020,2019-02-07,2019-02-15,116,92.0,b'Shaheen',30.0,662.0,703.0,0.8845866856784902,0.673730270401581,10.417
Cynthia M. Lummis,L000571,412294,56.0,1954-09-10,F,2020-11-03,Republican,2.0,general,2020,2020-10-08,2020-10-28,117,20.0,b'Lummis',6.0,164.0,97.0,0.0715447123166643,0.2148498569844017,0.632
Tom Cotton,C001095,412508,75.0,1977-05-13,M,2020-11-03,Republican,2.0,general,2020,2020-10-09,2020-10-21,116,79.0,b'Cotton',23.0,516.0,519.0,0.8229957878704055,0.6192320255767986,5.139
Tom Cotton,C001095,412508,62.5,1977-05-13,M,2020-11-03,Republican,2.0,general,2020,2020-10-11,2020-10-13,116,79.0,b'Cotton',23.0,516.0,519.0,0.8229957878704055,0.6192320255767986,5.139
Jeanne Shaheen,S001181,412323,58.0,1947-01-28,F,2020-11-03,Democrat,2.0,general,2020,2019-12-12,2019-12-16,116,92.0,b'Shaheen',30.0,662.0,703.0,0.8845866856784902,0.673730270401581,10.417
Tom Cotton,C001095,412508,49.0,1977-05-13,M,2020-11-03,Republican,2.0,general,2020,2020-10-07,2020-10-09,116,79.0,b'Cotton',23.0,516.0,519.0,0.8229957878704055,0.6192320255767986,5.139
James M. Inhofe,I000024,300055,46.0,1934-11-17,M,2020-11-03,Republican,2.0,general,2020,2020-09-17,2020-09-20,116,32.0,b'Inhofe',7.0,215.0,174.0,0.2237905855172105,0.3621429747130823,0.694
James M. Inhofe,I000024,300055,57.3,1934-11-17,M,2020-11-03,Republican,2.0,general,2020,2020-09-02,2020-09-08,116,32.0,b'Inhofe',7.0,215.0,174.0,0.2237905855172105,0.3621429747130823,0.694
James M. Inhofe,I000024,300055,50.0,1934-11-17,M,2020-11-03,Republican,2.0,general,2020,2020-07-29,2020-07-30,116,32.0,b'Inhofe',7.0,215.0,174.0,0.2237905855172105,0.3621429747130823,0.694
James M. Inhofe,I000024,300055,57.0,1934-11-17,M,2020-11-03,Republican,2.0,general,2020,2020-03-05,2020-03-08,116,32.0,b'Inhofe',7.0,215.0,174.0,0.2237905855172105,0.3621429747130823,0.694
Shelley Moore Capito,C001047,400061,53.0,1953-11-26,F,2020-11-03,Republican,2.0,general,2020,2020-10-01,2020-10-06,116,29.0,b'Capito',7.0,196.0,161.0,0.20931439775211,0.3363143014881264,0.556
Jeff Merkley,M001176,412325,55.0,1956-10-24,M,2020-11-03,Democrat,2.0,general,2020,2020-09-26,2020-09-29,116,134.0,b'Merkley',46.0,816.0,995.0,0.9538107381402476,0.8579728925652559,40.556
Christopher A. Coons,C001088,412390,57.0,1963-09-09,M,2020-11-03,Democrat,2.0,general,2020,2020-09-21,2020-09-27,116,75.0,b'Coons',21.0,492.0,481.0,0.8046998879357278,0.5792524090359764,4.306
Patrick J. Leahy,L000174,300065,38.0,1940-03-31,M,2022-11-08,Democrat,3.0,general,2022,2020-09-03,2020-09-15,116,21.0,b'Leahy',4.0,128.0,112.0,0.0962184314924986,0.2576865301473132,0.139
James E. Risch,R000584,412322,53.36,1943-05-03,M,2020-11-03,Republican,2.0,general,2020,2020-08-29,2020-09-01,116,29.0,b'Risch',7.0,205.0,168.0,0.2102200370610991,0.3409114323221627,0.556
Bill Cassidy,C001075,412269,42.0,1957-09-28,M,2020-11-03,Republican,2.0,jungle primary,2020,2020-08-06,2020-08-12,116,67.0,b'Cassidy',19.0,472.0,432.0,0.7551780905627227,0.5586534445812517,3.611
John Cornyn,C001056,300027,47.0,1952-02-02,M,2020-11-03,Republican,2.0,general,2020,2020-10-03,2020-10-06,116,100.0,b'Cornyn',34.0,687.0,755.0,0.904128729726028,0.7119883277144536,12.361
James M. Inhofe,I000024,300055,56.4,1934-11-17,M,2020-11-03,Republican,2.0,general,2020,2020-10-15,2020-10-20,116,32.0,b'Inhofe',7.0,215.0,174.0,0.2237905855172105,0.3621429747130823,0.694
Jeanne Shaheen,S001181,412323,52.0,1947-01-28,F,2020-11-03,Democrat,2.0,general,2020,2020-02-19,2020-02-25,116,92.0,b'Shaheen',30.0,662.0,703.0,0.8845866856784902,0.673730270401581,10.417
Jeanne Shaheen,S001181,412323,51.0,1947-01-28,F,2020-11-03,Democrat,2.0,general,2020,2020-02-19,2020-02-25,116,92.0,b'Shaheen',30.0,662.0,703.0,0.8845866856784902,0.673730270401581,10.417
Jeanne Shaheen,S001181,412323,49.0,1947-01-28,F,2020-11-03,Democrat,2.0,general,2020,2020-02-19,2020-02-25,116,92.0,b'Shaheen',30.0,662.0,703.0,0.8845866856784902,0.673730270401581,10.417
Dan Sullivan,S001198,412665,46.0,1964-11-13,M,2020-11-03,Republican,2.0,general,2020,2020-10-02,2020-10-06,116,50.0,b'Sullivan',14.0,345.0,320.0,0.6103485814049456,0.4975334850602448,2.083
Dan Sullivan,S001198,412665,46.0,1964-11-13,M,2020-11-03,Republican,2.0,general,2020,2020-09-30,2020-10-04,116,50.0,b'Sullivan',14.0,345.0,320.0,0.6103485814049456,0.4975334850602448,2.083
Dan Sullivan,S001198,412665,48.0,1964-11-13,M,2020-11-03,Republican,2.0,general,2020,2020-09-25,2020-10-04,116,50.0,b'Sullivan',14.0,345.0,320.0,0.6103485814049456,0.4975334850602448,2.083
Dan Sullivan,S001198,412665,46.0,1964-11-13,M,2020-11-03,Republican,2.0,general,2020,2020-09-20,2020-09-23,116,50.0,b'Sullivan',14.0,345.0,320.0,0.6103485814049456,0.4975334850602448,2.083
Dan Sullivan,S001198,412665,43.0,1964-11-13,M,2020-11-03,Republican,2.0,general,2020,2020-08-27,2020-08-28,116,50.0,b'Sullivan',14.0,345.0,320.0,0.6103485814049456,0.4975334850602448,2.083
Dan Sullivan,S001198,412665,39.0,1964-11-13,M,2020-11-03,Republican,2.0,general,2020,2020-07-07,2020-07-08,116,50.0,b'Sullivan',14.0,345.0,320.0,0.6103485814049456,0.4975334850602448,2.083
