full_name,pct,birthday,gender,party,senate_class,stage,cycle,start_date,end_date,age,Emotion (Majority),Race (Majority),Valence (Mean)
mark kelly,47.9,1964-02-21,M,Democrat,3.0,general,2020,2020-10-22,2020-10-31,60,neutral,white,45.87416319936832
mark kelly,50.3,1964-02-21,M,Democrat,3.0,general,2020,2020-10-29,2020-10-31,60,neutral,white,45.87416319936832
mark kelly,55.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-27,2020-11-01,60,neutral,white,45.87416319936832
mark kelly,54.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-27,2020-11-01,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-29,2020-11-01,60,neutral,white,45.87416319936832
mark kelly,52.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-29,2020-11-01,60,neutral,white,45.87416319936832
mark kelly,52.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-29,2020-11-01,60,neutral,white,45.87416319936832
mark kelly,53.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-27,2020-11-02,60,neutral,white,45.87416319936832
mark kelly,46.0,1964-02-21,M,Democrat,3.0,general,2022,2021-05-03,2021-05-05,60,neutral,white,45.87416319936832
mark kelly,44.0,1964-02-21,M,Democrat,3.0,general,2022,2021-05-03,2021-05-05,60,neutral,white,45.87416319936832
mark kelly,47.0,1964-02-21,M,Democrat,3.0,general,2022,2021-05-03,2021-05-05,60,neutral,white,45.87416319936832
mark kelly,47.0,1964-02-21,M,Democrat,3.0,general,2022,2021-05-03,2021-05-05,60,neutral,white,45.87416319936832
mark kelly,46.0,1964-02-21,M,Democrat,3.0,general,2022,2021-05-03,2021-05-05,60,neutral,white,45.87416319936832
mark kelly,52.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-23,2020-10-30,60,neutral,white,45.87416319936832
mark kelly,52.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-09,2020-10-13,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-23,2020-10-30,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-26,2020-10-28,60,neutral,white,45.87416319936832
mark kelly,52.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-13,2020-10-16,60,neutral,white,45.87416319936832
mark kelly,48.1,1964-02-21,M,Democrat,3.0,general,2020,2020-10-16,2020-10-18,60,neutral,white,45.87416319936832
mark kelly,46.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-14,2020-10-19,60,neutral,white,45.87416319936832
mark kelly,54.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-16,2020-10-19,60,neutral,white,45.87416319936832
mark kelly,46.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-18,2020-10-19,60,neutral,white,45.87416319936832
mark kelly,48.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-11,2020-10-20,60,neutral,white,45.87416319936832
mark kelly,47.3,1964-02-21,M,Democrat,3.0,general,2020,2020-10-06,2020-10-09,60,neutral,white,45.87416319936832
mark kelly,47.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-19,2020-10-22,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-15,2020-10-24,60,neutral,white,45.87416319936832
mark kelly,53.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-21,2020-10-24,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-17,2020-10-25,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-22,2020-10-25,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-22,2020-10-25,60,neutral,white,45.87416319936832
mark kelly,55.8,1964-02-21,M,Democrat,3.0,general,2020,2020-10-23,2020-10-26,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-21,2020-10-27,60,neutral,white,45.87416319936832
mark kelly,48.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-27,2020-10-29,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-04,2020-10-08,60,neutral,white,45.87416319936832
mark kelly,49.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-15,2020-09-20,60,neutral,white,45.87416319936832
mark kelly,47.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-28,2020-10-06,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-06-13,2020-06-15,60,neutral,white,45.87416319936832
mark kelly,47.0,1964-02-21,M,Democrat,3.0,general,2020,2020-06-08,2020-06-16,60,neutral,white,45.87416319936832
mark kelly,49.0,1964-02-21,M,Democrat,3.0,general,2020,2020-06-14,2020-06-17,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-06-20,2020-06-23,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-06-20,2020-06-23,60,neutral,white,45.87416319936832
mark kelly,49.0,1964-02-21,M,Democrat,3.0,general,2020,2020-06-19,2020-06-24,60,neutral,white,45.87416319936832
mark kelly,42.0,1964-02-21,M,Democrat,3.0,general,2020,2020-06-27,2020-06-27,60,neutral,white,45.87416319936832
mark kelly,53.0,1964-02-21,M,Democrat,3.0,general,2020,2020-06-26,2020-06-28,60,neutral,white,45.87416319936832
mark kelly,49.9,1964-02-21,M,Democrat,3.0,general,2020,2020-06-27,2020-06-29,60,neutral,white,45.87416319936832
mark kelly,52.0,1964-02-21,M,Democrat,3.0,general,2020,2020-07-06,2020-07-07,60,neutral,white,45.87416319936832
mark kelly,46.0,1964-02-21,M,Democrat,3.0,general,2020,2020-07-07,2020-07-10,60,neutral,white,45.87416319936832
mark kelly,52.0,1964-02-21,M,Democrat,3.0,general,2020,2020-07-10,2020-07-12,60,neutral,white,45.87416319936832
mark kelly,48.07,1964-02-21,M,Democrat,3.0,general,2020,2020-07-11,2020-07-16,60,neutral,white,45.87416319936832
mark kelly,53.0,1964-02-21,M,Democrat,3.0,general,2020,2020-07-14,2020-07-22,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-07-21,2020-07-22,60,neutral,white,45.87416319936832
mark kelly,53.0,1964-02-21,M,Democrat,3.0,general,2020,2020-07-19,2020-07-23,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-07-18,2020-07-24,60,neutral,white,45.87416319936832
mark kelly,43.0,1964-02-21,M,Democrat,3.0,general,2022,2021-05-03,2021-05-05,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-04,2020-09-06,60,neutral,white,45.87416319936832
mark kelly,53.0,1964-02-21,M,Democrat,3.0,general,2020,2020-08-30,2020-09-04,60,neutral,white,45.87416319936832
mark kelly,55.0,1964-02-21,M,Democrat,3.0,general,2020,2020-08-29,2020-09-01,60,neutral,white,45.87416319936832
mark kelly,56.0,1964-02-21,M,Democrat,3.0,general,2020,2020-08-29,2020-09-01,60,neutral,white,45.87416319936832
mark kelly,48.0,1964-02-21,M,Democrat,3.0,general,2020,2020-08-29,2020-08-31,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-05-30,2020-06-02,60,neutral,white,45.87416319936832
mark kelly,53.0,1964-02-21,M,Democrat,3.0,general,2020,2020-08-16,2020-08-18,60,neutral,white,45.87416319936832
mark kelly,49.0,1964-02-21,M,Democrat,3.0,general,2020,2020-08-07,2020-08-09,60,neutral,white,45.87416319936832
mark kelly,48.0,1964-02-21,M,Democrat,3.0,general,2020,2020-08-03,2020-08-04,60,neutral,white,45.87416319936832
mark kelly,48.0,1964-02-21,M,Democrat,3.0,general,2020,2020-08-02,2020-08-04,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-07-24,2020-08-02,60,neutral,white,45.87416319936832
mark kelly,47.0,1964-02-21,M,Democrat,3.0,general,2020,2020-07-24,2020-07-26,60,neutral,white,45.87416319936832
mark kelly,52.0,1964-02-21,M,Democrat,3.0,general,2020,2020-07-17,2020-07-26,60,neutral,white,45.87416319936832
mark kelly,51.81,1964-02-21,M,Democrat,3.0,general,2020,2020-08-08,2020-08-10,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-29,2020-10-07,60,neutral,white,45.87416319936832
mark kelly,51.3,1964-02-21,M,Democrat,3.0,general,2020,2020-05-18,2020-05-22,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-04-07,2020-04-08,60,neutral,white,45.87416319936832
mark kelly,49.2,1964-02-21,M,Democrat,3.0,general,2020,2020-10-03,2020-10-05,60,neutral,white,45.87416319936832
mark kelly,47.4,1964-02-21,M,Democrat,3.0,general,2020,2020-10-03,2020-10-05,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-28,2020-10-05,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-02,2020-10-04,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-01,2020-10-03,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-10-01,2020-10-03,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-23,2020-10-02,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-22,2020-10-01,60,neutral,white,45.87416319936832
mark kelly,49.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-26,2020-09-30,60,neutral,white,45.87416319936832
mark kelly,48.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-25,2020-09-28,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-23,2020-09-28,60,neutral,white,45.87416319936832
mark kelly,47.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-15,2020-09-22,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-18,2020-09-20,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-15,2020-09-20,60,neutral,white,45.87416319936832
mark kelly,49.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-11,2020-09-20,60,neutral,white,45.87416319936832
mark kelly,44.0,1964-02-21,M,Democrat,3.0,general,2020,2019-02-12,2019-02-13,60,neutral,white,45.87416319936832
mark kelly,44.0,1964-02-21,M,Democrat,3.0,general,2020,2019-05-01,2019-05-02,60,neutral,white,45.87416319936832
mark kelly,48.0,1964-02-21,M,Democrat,3.0,general,2020,2020-03-10,2020-03-15,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2020-03-11,2020-03-14,60,neutral,white,45.87416319936832
mark kelly,48.0,1964-02-21,M,Democrat,3.0,general,2020,2020-03-06,2020-03-11,60,neutral,white,45.87416319936832
mark kelly,49.0,1964-02-21,M,Democrat,3.0,general,2020,2020-03-03,2020-03-04,60,neutral,white,45.87416319936832
mark kelly,47.0,1964-02-21,M,Democrat,3.0,general,2020,2020-03-02,2020-03-03,60,neutral,white,45.87416319936832
mark kelly,46.0,1964-02-21,M,Democrat,3.0,general,2020,2020-02-07,2020-02-09,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2020,2020-05-09,2020-05-11,60,neutral,white,45.87416319936832
mark kelly,45.0,1964-02-21,M,Democrat,3.0,general,2020,2020-01-22,2020-01-24,60,neutral,white,45.87416319936832
mark kelly,47.0,1964-02-21,M,Democrat,3.0,general,2020,2019-12-03,2019-12-04,60,neutral,white,45.87416319936832
mark kelly,46.2,1964-02-21,M,Democrat,3.0,general,2020,2019-10-25,2019-10-28,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2020,2019-09-27,2019-09-28,60,neutral,white,45.87416319936832
mark kelly,42.0,1964-02-21,M,Democrat,3.0,general,2020,2019-09-09,2019-09-12,60,neutral,white,45.87416319936832
mark kelly,46.0,1964-02-21,M,Democrat,3.0,general,2020,2019-08-13,2019-08-14,60,neutral,white,45.87416319936832
mark kelly,44.0,1964-02-21,M,Democrat,3.0,general,2020,2019-07-29,2019-07-31,60,neutral,white,45.87416319936832
mark kelly,46.0,1964-02-21,M,Democrat,3.0,general,2020,2020-01-02,2020-01-04,60,neutral,white,45.87416319936832
mark kelly,45.0,1964-02-21,M,Democrat,3.0,general,2022,2021-05-03,2021-05-05,60,neutral,white,45.87416319936832
mark kelly,48.15,1964-02-21,M,Democrat,3.0,general,2020,2020-09-08,2020-09-17,60,neutral,white,45.87416319936832
mark kelly,48.6,1964-02-21,M,Democrat,3.0,general,2022,2022-10-30,2022-11-02,60,neutral,white,45.87416319936832
mark kelly,48.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-08,2022-10-10,60,neutral,white,45.87416319936832
mark kelly,54.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-04,2022-10-09,60,neutral,white,45.87416319936832
mark kelly,55.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-04,2022-10-09,60,neutral,white,45.87416319936832
mark kelly,46.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-04,2022-10-06,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-30,2022-10-04,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-26,2022-10-02,60,neutral,white,45.87416319936832
mark kelly,52.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-26,2022-10-02,60,neutral,white,45.87416319936832
mark kelly,46.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-08,2022-10-10,60,neutral,white,45.87416319936832
mark kelly,46.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-22,2022-09-26,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-19,2022-09-22,60,neutral,white,45.87416319936832
mark kelly,48.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-15,2022-09-19,60,neutral,white,45.87416319936832
mark kelly,46.6,1964-02-21,M,Democrat,3.0,general,2022,2022-09-14,2022-09-17,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-08,2022-09-15,60,neutral,white,45.87416319936832
mark kelly,52.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-08,2022-09-15,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-06,2022-09-11,60,neutral,white,45.87416319936832
mark kelly,55.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-06,2022-09-09,60,neutral,white,45.87416319936832
mark kelly,49.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-21,2022-09-25,60,neutral,white,45.87416319936832
mark kelly,46.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-11,2022-10-11,60,neutral,white,45.87416319936832
mark kelly,48.9,1964-02-21,M,Democrat,3.0,general,2022,2022-10-08,2022-10-13,60,neutral,white,45.87416319936832
mark kelly,47.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-10,2022-10-13,60,neutral,white,45.87416319936832
mark kelly,47.2,1964-02-21,M,Democrat,3.0,general,2022,2022-10-29,2022-10-30,60,neutral,white,45.87416319936832
mark kelly,49.2,1964-02-21,M,Democrat,3.0,general,2022,2022-10-26,2022-10-30,60,neutral,white,45.87416319936832
mark kelly,47.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-26,2022-10-30,60,neutral,white,45.87416319936832
mark kelly,54.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-25,2022-10-30,60,neutral,white,45.87416319936832
mark kelly,55.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-25,2022-10-30,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-24,2022-10-26,60,neutral,white,45.87416319936832
mark kelly,48.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-24,2022-10-26,60,neutral,white,45.87416319936832
mark kelly,47.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-24,2022-10-26,60,neutral,white,45.87416319936832
mark kelly,49.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-24,2022-10-26,60,neutral,white,45.87416319936832
mark kelly,44.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-19,2022-10-26,60,neutral,white,45.87416319936832
mark kelly,47.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-19,2022-10-26,60,neutral,white,45.87416319936832
mark kelly,45.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-24,2022-10-25,60,neutral,white,45.87416319936832
mark kelly,46.6,1964-02-21,M,Democrat,3.0,general,2022,2022-10-20,2022-10-21,60,neutral,white,45.87416319936832
mark kelly,47.7,1964-02-21,M,Democrat,3.0,general,2022,2022-10-14,2022-10-18,60,neutral,white,45.87416319936832
mark kelly,47.4,1964-02-21,M,Democrat,3.0,general,2022,2022-10-16,2022-10-17,60,neutral,white,45.87416319936832
mark kelly,47.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-11,2022-10-17,60,neutral,white,45.87416319936832
mark kelly,42.4,1964-02-21,M,Democrat,3.0,general,2022,2022-10-12,2022-10-13,60,neutral,white,45.87416319936832
mark kelly,53.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-06,2022-09-09,60,neutral,white,45.87416319936832
mark kelly,47.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-06,2022-09-09,60,neutral,white,45.87416319936832
mark kelly,45.0,1964-02-21,M,Democrat,3.0,general,2022,2022-09-06,2022-09-07,60,neutral,white,45.87416319936832
mark kelly,46.7,1964-02-21,M,Democrat,3.0,general,2022,2022-09-06,2022-09-07,60,neutral,white,45.87416319936832
mark kelly,49.0,1964-02-21,M,Democrat,3.0,general,2022,2022-01-21,2022-01-24,60,neutral,white,45.87416319936832
mark kelly,44.0,1964-02-21,M,Democrat,3.0,general,2022,2021-09-07,2021-09-12,60,neutral,white,45.87416319936832
mark kelly,43.0,1964-02-21,M,Democrat,3.0,general,2022,2021-09-07,2021-09-12,60,neutral,white,45.87416319936832
mark kelly,43.0,1964-02-21,M,Democrat,3.0,general,2022,2021-09-07,2021-09-12,60,neutral,white,45.87416319936832
mark kelly,44.0,1964-02-21,M,Democrat,3.0,general,2022,2021-09-07,2021-09-12,60,neutral,white,45.87416319936832
mark kelly,49.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-31,2022-11-02,60,neutral,white,45.87416319936832
mark kelly,46.4,1964-02-21,M,Democrat,3.0,general,2022,2022-11-01,2022-11-02,60,neutral,white,45.87416319936832
mark kelly,48.0,1964-02-21,M,Democrat,3.0,general,2022,2022-11-01,2022-11-02,60,neutral,white,45.87416319936832
mark kelly,48.0,1964-02-21,M,Democrat,3.0,general,2022,2022-11-02,2022-11-02,60,neutral,white,45.87416319936832
mark kelly,47.0,1964-02-21,M,Democrat,3.0,general,2022,2022-11-02,2022-11-03,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2022,2022-11-02,2022-11-06,60,neutral,white,45.87416319936832
mark kelly,46.0,1964-02-21,M,Democrat,3.0,general,2022,2022-11-02,2022-11-06,60,neutral,white,45.87416319936832
mark kelly,49.0,1964-02-21,M,Democrat,3.0,general,2022,2022-11-02,2022-11-06,60,neutral,white,45.87416319936832
mark kelly,48.2,1964-02-21,M,Democrat,3.0,general,2022,2022-11-04,2022-11-06,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2022,2022-11-04,2022-11-06,60,neutral,white,45.87416319936832
mark kelly,46.7,1964-02-21,M,Democrat,3.0,general,2022,2022-11-05,2022-11-07,60,neutral,white,45.87416319936832
mark kelly,48.0,1964-02-21,M,Democrat,3.0,general,2020,2020-09-14,2020-09-16,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2022,2022-01-21,2022-01-24,60,neutral,white,45.87416319936832
mark kelly,47.7,1964-02-21,M,Democrat,3.0,general,2022,2022-10-30,2022-11-01,60,neutral,white,45.87416319936832
mark kelly,48.6,1964-02-21,M,Democrat,3.0,general,2022,2022-05-12,2022-05-16,60,neutral,white,45.87416319936832
mark kelly,49.6,1964-02-21,M,Democrat,3.0,general,2022,2022-05-12,2022-05-16,60,neutral,white,45.87416319936832
mark kelly,52.0,1964-02-21,M,Democrat,3.0,general,2022,2022-08-31,2022-09-07,60,neutral,white,45.87416319936832
mark kelly,47.6,1964-02-21,M,Democrat,3.0,general,2022,2022-08-24,2022-08-27,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2022,2022-08-16,2022-08-22,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2022,2022-08-12,2022-08-16,60,neutral,white,45.87416319936832
mark kelly,48.0,1964-02-21,M,Democrat,3.0,general,2022,2022-08-01,2022-08-08,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2022,2022-08-01,2022-08-08,60,neutral,white,45.87416319936832
mark kelly,54.0,1964-02-21,M,Democrat,3.0,general,2022,2022-08-01,2022-08-08,60,neutral,white,45.87416319936832
mark kelly,49.0,1964-02-21,M,Democrat,3.0,general,2022,2022-08-01,2022-08-02,60,neutral,white,45.87416319936832
mark kelly,49.0,1964-02-21,M,Democrat,3.0,general,2022,2022-07-05,2022-07-20,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2022,2022-07-05,2022-07-20,60,neutral,white,45.87416319936832
mark kelly,49.0,1964-02-21,M,Democrat,3.0,general,2022,2022-07-05,2022-07-20,60,neutral,white,45.87416319936832
mark kelly,51.0,1964-02-21,M,Democrat,3.0,general,2022,2022-07-05,2022-07-20,60,neutral,white,45.87416319936832
mark kelly,48.0,1964-02-21,M,Democrat,3.0,general,2022,2022-07-05,2022-07-20,60,neutral,white,45.87416319936832
mark kelly,50.0,1964-02-21,M,Democrat,3.0,general,2022,2022-07-05,2022-07-20,60,neutral,white,45.87416319936832
mark kelly,49.0,1964-02-21,M,Democrat,3.0,general,2022,2022-07-13,2022-07-14,60,neutral,white,45.87416319936832
mark kelly,48.0,1964-02-21,M,Democrat,3.0,general,2022,2022-06-24,2022-06-27,60,neutral,white,45.87416319936832
mark kelly,47.0,1964-02-21,M,Democrat,3.0,general,2022,2022-06-24,2022-06-27,60,neutral,white,45.87416319936832
mark kelly,47.7,1964-02-21,M,Democrat,3.0,general,2022,2022-05-12,2022-05-16,60,neutral,white,45.87416319936832
mark kelly,49.0,1964-02-21,M,Democrat,3.0,general,2022,2022-10-29,2022-11-02,60,neutral,white,45.87416319936832
mark r. warner,50.7,1954-12-15,M,Democrat,2.0,general,2020,2020-09-22,2020-09-25,70,happy,white,54.06185941743346
mark r. warner,57.0,1954-12-15,M,Democrat,2.0,general,2020,2020-10-27,2020-11-01,70,happy,white,54.06185941743346
mark r. warner,55.0,1954-12-15,M,Democrat,2.0,general,2020,2020-08-28,2020-09-07,70,happy,white,54.06185941743346
mark r. warner,55.0,1954-12-15,M,Democrat,2.0,general,2020,2020-08-09,2020-08-22,70,happy,white,54.06185941743346
mark r. warner,55.0,1954-12-15,M,Democrat,2.0,general,2020,2020-09-30,2020-10-12,70,happy,white,54.06185941743346
mark r. warner,54.0,1954-12-15,M,Democrat,2.0,general,2020,2020-10-11,2020-10-14,70,happy,white,54.06185941743346
mark r. warner,57.0,1954-12-15,M,Democrat,2.0,general,2020,2020-10-13,2020-10-19,70,happy,white,54.06185941743346
mark r. warner,51.3,1954-12-15,M,Democrat,2.0,general,2020,2020-10-09,2020-10-11,70,happy,white,54.06185941743346
mark r. warner,59.7,1954-12-15,M,Democrat,2.0,general,2020,2020-10-23,2020-10-26,70,happy,white,54.06185941743346
mark r. warner,57.0,1954-12-15,M,Democrat,2.0,general,2020,2020-10-15,2020-10-27,70,happy,white,54.06185941743346
mark r. warner,55.0,1954-12-15,M,Democrat,2.0,general,2020,2020-10-23,2020-10-29,70,happy,white,54.06185941743346
mark r. warner,60.7,1954-12-15,M,Democrat,2.0,general,2020,2020-10-27,2020-11-01,70,happy,white,54.06185941743346
mark r. warner,55.0,1954-12-15,M,Democrat,2.0,general,2020,2020-10-13,2020-10-22,70,happy,white,54.06185941743346
mark r. warner,52.0,1954-12-15,M,Democrat,2.0,general,2020,2020-09-09,2020-09-21,70,happy,white,54.06185941743346
markwayne mullin,53.0,1977-07-26,M,Republican,2.0,general,2022,2022-11-05,2022-11-06,47,happy,white,-5.033317046881995
markwayne mullin,51.9,1977-07-26,M,Republican,2.0,general,2022,2022-09-02,2022-09-07,47,happy,white,-5.033317046881995
markwayne mullin,49.17,1977-07-26,M,Republican,2.0,general,2022,2022-09-15,2022-09-18,47,happy,white,-5.033317046881995
markwayne mullin,50.0,1977-07-26,M,Republican,2.0,general,2022,2022-09-19,2022-09-21,47,happy,white,-5.033317046881995
markwayne mullin,50.7,1977-07-26,M,Republican,2.0,general,2022,2022-10-04,2022-10-06,47,happy,white,-5.033317046881995
markwayne mullin,50.0,1977-07-26,M,Republican,2.0,general,2022,2022-10-10,2022-10-12,47,happy,white,-5.033317046881995
markwayne mullin,52.0,1977-07-26,M,Republican,2.0,general,2022,2022-10-13,2022-10-15,47,happy,white,-5.033317046881995
markwayne mullin,47.0,1977-07-26,M,Republican,2.0,general,2022,2022-10-24,2022-10-28,47,happy,white,-5.033317046881995
markwayne mullin,58.9,1977-07-26,M,Republican,2.0,general,2022,2022-10-25,2022-10-28,47,happy,white,-5.033317046881995
markwayne mullin,52.0,1977-07-26,M,Republican,2.0,general,2022,2022-10-26,2022-10-28,47,happy,white,-5.033317046881995
markwayne mullin,58.0,1977-07-26,M,Republican,2.0,general,2022,2022-08-31,2022-09-07,47,happy,white,-5.033317046881995
marsha blackburn,44.0,1952-06-06,F,Republican,1.0,general,2018,2018-10-09,2018-10-12,72,fear,white,8.592579815737258
marsha blackburn,41.0,1952-06-06,F,Republican,1.0,general,2018,2018-07-10,2018-07-11,72,fear,white,8.592579815737258
marsha blackburn,38.0,1952-06-06,F,Republican,1.0,general,2018,2018-07-09,2018-07-11,72,fear,white,8.592579815737258
marsha blackburn,55.0,1952-06-06,F,Republican,1.0,general,2018,2018-06-11,2018-07-02,72,fear,white,8.592579815737258
marsha blackburn,58.0,1952-06-06,F,Republican,1.0,general,2018,2018-06-11,2018-07-02,72,fear,white,8.592579815737258
marsha blackburn,57.0,1952-06-06,F,Republican,1.0,general,2018,2018-06-11,2018-07-02,72,fear,white,8.592579815737258
marsha blackburn,57.0,1952-06-06,F,Republican,1.0,general,2018,2018-06-11,2018-07-02,72,fear,white,8.592579815737258
marsha blackburn,58.0,1952-06-06,F,Republican,1.0,general,2018,2018-06-11,2018-07-02,72,fear,white,8.592579815737258
marsha blackburn,58.0,1952-06-06,F,Republican,1.0,general,2018,2018-06-11,2018-07-02,72,fear,white,8.592579815737258
